Order,part number,total amount
1041056,JZZ-01661,20.0
1041056,KPH-00560,100.0
1041056,KVH-00134,100.0
1041056,KVR-00025,100.0
1041056,KYA-00004,800.0
1041056,LKI-00089,800.0
1041056,LKI-00090,100.0
1041056,PZZ-02762,100.0
1041056,RAP-00021,800.0
1041056,TPH-00085,800.0
1041056,UZZ-01065,100.0
1041056,VAX-00013,800.0
1041056,WPH-00438,1400.0
1041056,WPH-01366,100.0
1041056,WPH-01369,100.0
1041056,WVH-00042,500.0
1041056,WVH-00115,800.0
1041057,CMO-00276,170.0
1041057,DPH-00014,255.0
1041057,DPH-00153,680.0
1041057,DVH-00033,85.0
1041057,DVH-00049,680.0
1041057,FTV-00111,85.0
1041057,IMX-00113,85.0
1041057,INS-00098,85.0
1041057,IPH-00368,85.0
1041057,IPH-00388,85.0
1041057,IPH-00389,255.0
1041057,IPH-00390,85.0
1041057,IPH-00392,85.0
1041057,ITI-00397,85.0
1041057,ITI-00421,85.0
1041057,JLK-00015,85.0
1041057,JZZ-00050,85.0
1041057,JZZ-01661,102.0
1041057,KAX-00144,340.0
1041057,KPH-00169,1360.0
1041057,KPH-00560,85.0
1041057,KPH-00647,680.0
1041057,KVH-00066,170.0
1041057,KVR-00025,85.0
1041057,KYA-00004,1275.0
1041057,KYA-00007,170.0
1041057,LKI-00089,1275.0
1041057,LKI-00090,85.0
1041057,PZZ-02866,85.0
1041057,RAP-00021,255.0
1041057,TPH-00085,340.0
1041057,UZZ-01065,85.0
1041057,VAX-00013,255.0
1041057,VSI-00007,0.0
1041057,VSI-00148,340.0
1041057,VTV-00003,1020.0
1041057,WDL-00047,340.0
1041057,WPH-00329,85.0
1041057,WPH-00354,85.0
1041057,WPH-00413,1020.0
1041057,WPH-00438,850.0
1041057,WPH-01029,680.0
1041057,WPH-01056,340.0
1041057,WPH-01366,85.0
1041057,WPH-01369,85.0
1041057,WPH-01459,680.0
1041057,WPH-01461,680.0
1041057,WVH-00004,340.0
1041057,WVH-00039,85.0
1041057,WVH-00041,170.0
1041057,WVH-00042,425.0
1041057,WVH-00044,170.0
1041057,WVH-01072,255.0
1041057,XQA-00006,85.0
1041058,CAP-00331,200.0
1041058,CMO-00476,110.0
1041058,CPO-00351,400.0
1041058,CPO-00369,290.0
1041058,CS23-00162,400.0
1041058,CT9-00001,200.0
1041058,JLK-00015,200.0
1041058,JZZ-00050,200.0
1041058,JZZ-01661,200.0
1041058,PZZ-02793,200.0
1041058,UZZ-01066,200.0
1041061,BPD-00002,750.0
1041061,CHC-00055,250.0
1041061,HULP-00782,250.0
1041061,IMH-00180,0.0
1041061,IMH-00181,250.0
1041061,IN4-00180,250.0
1041061,IOZ-00233,250.0
1041061,JLK-00019,250.0
1041061,JZZ-01661,50.0
1041061,KVH-00116,500.0
1041061,KVH-00278,1750.0
1041061,KYA-00049,500.0
1041061,LZZ-00093,250.0
1041061,PZZ-03740,250.0
1041061,SDJ-00025,0.0
1041061,SM8-00015,1000.0
1041061,TRX-00006,0.0
1041061,TVH-00081,250.0
1041061,UZZ-01065,250.0
1041061,WVH-01226,250.0
1041061,WYA-00146,2500.0
1041061,XK7-00002,250.0
1041062,CHC-00048,396.0
1041062,CMO-00338,198.0
1041062,DSG-00106,198.0
1041062,FMU-00228,3366.0
1041062,FMU-00229,792.0
1041062,IOZ-00175,1188.0
1041062,ITI-00783,198.0
1041062,ITI-01036,594.0
1041062,ITI-01105,396.0
1041062,JLK-00015,198.0
1041062,JZZ-00050,198.0
1041062,JZZ-01661,34.0
1041062,KAX-00443,792.0
1041062,KKT-00106,2178.0
1041062,KKT-00279,396.0
1041062,KMU-00040,396.0
1041062,KMU-00299,792.0
1041062,PZZ-03132,198.0
1041062,TPH-00002,396.0
1041062,UZZ-01065,198.0
1041062,UZZ-01757,198.0
1041062,WDR-00012,1188.0
1041062,WDR-00014,396.0
1041062,WDR-00015,990.0
1041062,WP7-00051,198.0
1041062,WPH-01304,396.0
1041062,WVH-00066,198.0
1041062,WYA-00354,1188.0
1041067,CAP-00066,368.0
1041067,CAP-00636,368.0
1041067,CMO-00274,368.0
1041067,CPY-00001,21.0
1041067,CPY-00002,123.0
1041067,DD2-00091,368.0
1041067,DN4-00055,368.0
1041067,DN4-00056,1104.0
1041067,DSG-00063,736.0
1041067,DSG-00095,736.0
1041067,DTW-00026,368.0
1041067,DVH-00183,736.0
1041067,DVH-00184,0.0
1041067,FWO-00088,368.0
1041067,HULP-00800,184.0
1041067,HULP-01021,0.368
1041067,IF10-00007,1472.0
1041067,ISG-00380,368.0
1041067,ISG-00750,368.0
1041067,ITI-00590,368.0
1041067,ITI-00731,368.0
1041067,JZZ-01661,368.0
1041067,KKT-00158,1840.0
1041067,KKT-00207,1472.0
1041067,KP7-00030,1104.0
1041067,KPA-00186,368.0
1041067,KSP-00066,368.0
1041067,KYA-00004,2576.0
1041067,LCV-00002,368.0
1041067,PZZ-03457,368.0
1041067,RFN-00026,368.0
1041067,RS30-00010,368.0
1041067,SAP-00013,368.0
1041067,TOZ-00048,368.0
1041067,TOZ-00049,1104.0
1041067,UZZ-01066,368.0
1041067,VTT-00001,368.0
1041067,WBO-00380,368.0
1041067,WBO-00381,1472.0
1041067,WBO-00406,368.0
1041067,WPH-00354,736.0
1041067,WVH-00044,1104.0
1041067,WYA-00235,368.0
1041067,WYA-00236,736.0
1041067,ZAP-00004,736.0
1041068,CMO-00426,250.0
1041068,JZZ-00050,25.0
1041068,JZZ-01661,25.0
1041068,OO1-00003,250.0
1041068,OO1-00004,250.0
1041068,PZZ-03733,250.0
1041068,UZZ-01066,25.0
1041068,VTV-00021,250.0
1041071,BZZ-01699,100.0
1041071,BZZ-01700,200.0
1041071,CAP-00739,100.0
1041071,CMO-00436,50.0
1041071,CPO-00696,50.0
1041071,CWO-00136,50.0
1041071,CZZ-00258,50.0
1041071,DN4-00109,50.0
1041071,DNP-00020,50.0
1041071,DNP-00021,50.0
1041071,FM8-00003,50.0
1041071,IAD-00464,50.0
1041071,IAD-00465,50.0
1041071,IIV-00043,100.0
1041071,IMH-00340,50.0
1041071,IMH-00341,50.0
1041071,ITI-01321,50.0
1041071,JZZ-01646,50.0
1041071,JZZ-01661,50.0
1041071,KPA-00179,50.0
1041071,KPA-00259,50.0
1041071,KPA-00262,200.0
1041071,KPH-00444,550.0
1041071,MZZ-01191,50.0
1041071,MZZ-01192,12.5
1041071,MZZ-01193,12.5
1041071,PZZ-03512,50.0
1041071,TPH-00145,200.0
1041071,UZZ-01842,50.0
1041071,UZZ-01849,50.0
1041071,WM8-00145,50.0
1041071,WPA-00261,50.0
1041071,WPH-00504,50.0
1041071,WPH-01007,50.0
1041071,WPH-01020,50.0
1041071,WPH-01029,400.0
1041071,WPH-01037,50.0
1041071,WPH-01042,300.0
1041071,WPH-01043,50.0
1041071,WPH-01056,300.0
1041071,WPH-01067,150.0
1041071,WPH-01143,50.0
1041071,WPH-01194,300.0
1041071,WVH-00024,50.0
1041088,CAP-00729,40.0
1041088,CHC-00101,20.0
1041088,CHC-00103,20.0
1041088,CMO-00312,20.0
1041088,CS23-00309,20.0
1041088,CS23-00310,20.0
1041088,DBO-00013,20.0
1041088,DD2-00082,20.0
1041088,DMT-00026,20.0
1041088,DNP-00023,60.0
1041088,DOZ-00076,20.0
1041088,DTI-00001,40.0
1041088,DTI-00002,40.0
1041088,FCQ-00154,20.0
1041088,FMU-00091,40.0
1041088,FMU-00159,80.0
1041088,FMU-00268,20.0
1041088,IAD-00416,60.0
1041088,IAD-00432,20.0
1041088,IAD-00438,20.0
1041088,IAD-00468,20.0
1041088,IAD-00509,20.0
1041088,III-00037,0.0
1041088,IMX-00403,20.0
1041088,IMX-00404,20.0
1041088,IN4-00235,20.0
1041088,IOZ-00222,20.0
1041088,ITI-01036,20.0
1041088,ITI-01234,20.0
1041088,ITI-01313,20.0
1041088,ITI-01314,20.0
1041088,ITI-01330,20.0
1041088,ITI-01332,60.0
1041088,ITI-01333,20.0
1041088,ITI-01336,20.0
1041088,ITI-01455,60.0
1041088,JZZ-00050,20.0
1041088,JZZ-01661,24.0
1041088,KAX-00359,20.0
1041088,KAX-00814,20.0
1041088,KKT-00106,160.0
1041088,KKT-00262,20.0
1041088,KKT-00379,160.0
1041088,KMU-00432,340.0
1041088,KPH-00564,40.0
1041088,KT11-00047,460.0
1041088,KTV-00048,100.0
1041088,KTV-00165,740.0
1041088,KYA-00107,20.0
1041088,LRX-00014,20.0
1041088,PZZ-03737,20.0
1041088,TD2-00036,20.0
1041088,TFD-00059,20.0
1041088,TOZ-00083,100.0
1041088,UZZ-01065,20.0
1041088,WDR-00014,260.0
1041088,WDR-00015,40.0
1041088,WP7-00019,40.0
1041088,WP7-00049,20.0
1041088,WP7-00068,40.0
1041088,WPA-00318,20.0
1041088,WPH-01421,20.0
1041088,WPH-01484,20.0
1041088,WVH-00066,280.0
1041088,WVH-00268,40.0
1041088,WVH-00727,20.0
1041088,WVH-00828,20.0
1041088,WVH-00891,0.0
1041088,WVH-00937,100.0
1041088,WVH-01308,20.0
1041088,WVH-01314,20.0
1041088,WVH-01315,20.0
1041088,WVH-01316,20.0
1041088,WYA-00105,20.0
1041088,WYA-00273,20.0
1041088,WYA-00338,20.0
1041088,WYA-00344,40.0
1041088,WYA-00657,40.0
1041088,WYA-00703,20.0
1041090,CFI-00061,100.0
1041090,CWD-00123,100.0
1041090,CWD-00124,200.0
1041090,DN4-00056,100.0
1041090,DPH-00061,500.0
1041090,DPH-00243,400.0
1041090,DSG-00087,100.0
1041090,DVH-00139,200.0
1041090,DZE-00009,100.0
1041090,FCN-00009,100.0
1041090,HULP-00827,100.0
1041090,HULP-01021,0.1
1041090,IFD-00125,400.0
1041090,IFD-00126,400.0
1041090,INS-00282,100.0
1041090,ISG-00507,100.0
1041090,ISG-00512,100.0
1041090,JZZ-01634,100.0
1041090,JZZ-01661,100.0
1041090,KKT-00167,100.0
1041090,KKT-00193,200.0
1041090,KMU-00092,100.0
1041090,KMU-00120,100.0
1041090,KSP-00066,100.0
1041090,KVH-00062,400.0
1041090,KVH-00344,100.0
1041090,KYA-00004,800.0
1041090,PZZ-03485,100.0
1041090,TPH-00004,200.0
1041090,TPH-00142,400.0
1041090,UZZ-01159,100.0
1041090,WAP-00105,100.0
1041090,WPH-00355,2100.0
1041090,WRX-00020,100.0
1041090,WYA-00116,400.0
1041090,ZBO-00051,100.0
1041093,AR5-00012,240.0
1041093,AR5-00013,240.0
1041093,BZZ-01081,720.0
1041093,CFI-00055,240.0
1041093,CFM-00158,240.0
1041093,CHW-00058,480.0
1041093,CMO-00454,0.0
1041093,CPO-00558,205.0
1041093,CPT-00071,35.0
1041093,CPT-00072,240.0
1041093,CPY-00001,27.0
1041093,CWO-00026,240.0
1041093,CWO-00028,480.0
1041093,CWO-00030,240.0
1041093,DFD-00006,240.0
1041093,DN4-00034,240.0
1041093,DPH-00242,240.0
1041093,DVH-00055,240.0
1041093,FE13-00017,720.0
1041093,FE13-00019,240.0
1041093,FWO-00011,720.0
1041093,FWO-00030,480.0
1041093,HPJ-00008,240.0
1041093,IA6-00113,240.0
1041093,IA6-00154,240.0
1041093,II6-00014,10.0
1041093,II6-00037,470.0
1041093,IMK-00013,240.0
1041093,IMX-00178,240.0
1041093,IMX-00292,240.0
1041093,INS-00360,240.0
1041093,IOZ-00023,240.0
1041093,IOZ-00101,480.0
1041093,IS57-00013,240.0
1041093,ITI-00694,240.0
1041093,ITI-00700,240.0
1041093,ITI-00701,240.0
1041093,JZZ-01661,240.0
1041093,KAX-00177,240.0
1041093,KAX-00320,720.0
1041093,KKT-00032,960.0
1041093,KKT-00066,720.0
1041093,KKT-00138,480.0
1041093,KKT-00178,480.0
1041093,KMU-00160,14880.0
1041093,KMU-00168,720.0
1041093,KP7-00030,960.0
1041093,KPA-00079,1200.0
1041093,KPA-00087,240.0
1041093,KPA-00154,480.0
1041093,KPA-00156,240.0
1041093,KPH-00467,480.0
1041093,KSM-00008,1440.0
1041093,KSM-00021,0.0
1041093,KTV-00002,480.0
1041093,KYA-00005,1200.0
1041093,KYA-00007,480.0
1041093,KYA-00008,240.0
1041093,LKI-00067,240.0
1041093,LKI-00158,720.0
1041093,OFD-00017,720.0
1041093,PZZ-02841,240.0
1041093,RAP-00034,240.0
1041093,SCK-00037,480.0
1041093,TIR-00063,480.0
1041093,TPH-00002,1440.0
1041093,UZZ-01098,240.0
1041093,WP7-00040,960.0
1041093,WP7-00145,480.0
1041093,WPH-00329,720.0
1041093,WPH-00354,3600.0
1041093,WPH-00356,720.0
1041093,WPH-00359,480.0
1041093,WPH-00372,480.0
1041093,WPH-00414,480.0
1041093,WPH-00438,1680.0
1041093,WPH-00441,240.0
1041093,WPH-00458,240.0
1041093,WPH-00997,480.0
1041093,WPH-01449,240.0
1041093,WVH-00014,720.0
1041093,WVH-00030,960.0
1041093,WVH-00039,480.0
1041093,WVH-00042,1200.0
1041093,WVH-00044,1920.0
1041093,WVH-00114,1440.0
1041093,WVH-00170,240.0
1041093,WYA-00007,480.0
1041093,WYA-00043,15360.0
1041093,WYA-00108,240.0
1041093,XC15-00006,0.0
1041093,XEC-00002,240.0
1041093,XEC-00003,240.0
1041093,XQA-00009,480.0
1041093,ZBO-00040,240.0
1041093,ZBO-00054,480.0
1041094,BJV-00041,20.0
1041094,BZZ-00952,20.0
1041094,BZZ-01121,20.0
1041094,CHC-00051,20.0
1041094,CJI-00003,40.0
1041094,CMO-00162,20.0
1041094,CMO-00424,20.0
1041094,CMO-00432,20.0
1041094,CS23-00045,40.0
1041094,CS23-00047,20.0
1041094,CS23-00050,20.0
1041094,CS23-00169,40.0
1041094,CS23-00204,40.0
1041094,CS23-00304,20.0
1041094,DD2-00036,20.0
1041094,DD2-00037,40.0
1041094,DLF-00007,40.0
1041094,DLF-00027,20.0
1041094,DMT-00026,20.0
1041094,DN4-00047,40.0
1041094,DVH-00219,80.0
1041094,FBO-00029,40.0
1041094,FPJ-00017,20.0
1041094,FS50-00003,20.0
1041094,FSI-00123,100.0
1041094,FSI-00124,480.0
1041094,FT11-00008,60.0
1041094,FT11-00016,80.0
1041094,FVH-00006,40.0
1041094,FVH-00017,40.0
1041094,FVH-00024,20.0
1041094,FVH-00031,20.0
1041094,HULP-00802,0.02
1041094,HULP-01099,20.0
1041094,HULP-01123,0.02
1041094,IA6-00167,20.0
1041094,IAD-00446,20.0
1041094,IAD-00447,20.0
1041094,ICJ-00061,20.0
1041094,IFD-00115,40.0
1041094,IIV-00023,20.0
1041094,ILT-00079,20.0
1041094,ILT-00094,20.0
1041094,ILT-00139,60.0
1041094,ILT-00140,20.0
1041094,ILT-00209,20.0
1041094,IMH-00264,20.0
1041094,IMH-00326,20.0
1041094,IMX-00149,20.0
1041094,IMX-00365,20.0
1041094,IN4-00260,20.0
1041094,INS-00227,20.0
1041094,IPH-01090,60.0
1041094,IRX-00006,20.0
1041094,IS33-00004,280.0
1041094,IS33-00010,300.0
1041094,ISG-00405,40.0
1041094,ISN-00001,20.0
1041094,IT5-00022,20.0
1041094,ITI-01093,20.0
1041094,JZZ-01661,30.0
1041094,KAX-00354,20.0
1041094,KAX-00358,20.0
1041094,KAX-00363,60.0
1041094,KAX-00798,20.0
1041094,KKT-00125,80.0
1041094,KKT-00130,220.0
1041094,KKT-00164,20.0
1041094,KKT-00167,20.0
1041094,KKT-00181,20.0
1041094,KKT-00184,20.0
1041094,KKT-00261,20.0
1041094,KKT-00295,20.0
1041094,KKT-00340,160.0
1041094,KKT-00364,60.0
1041094,KNG-00018,140.0
1041094,KP7-00021,40.0
1041094,KP7-00030,80.0
1041094,KP7-00039,20.0
1041094,KPH-00444,120.0
1041094,KPH-00445,60.0
1041094,KPH-00523,40.0
1041094,KPH-00598,420.0
1041094,KS21-00034,80.0
1041094,KS21-00048,2342.0
1041094,KS21-00049,60.0
1041094,KSM-00027,400.0
1041094,KSM-00032,20.0
1041094,KTV-00035,20.0
1041094,KTV-00116,20.0
1041094,KVH-00029,120.0
1041094,KVH-00081,120.0
1041094,KVH-00095,20.0
1041094,KVH-00144,60.0
1041094,KVH-00386,20.0
1041094,KVH-00456,40.0
1041094,KVR-00024,40.0
1041094,KWN-00004,60.0
1041094,KYA-00005,100.0
1041094,KYA-00007,80.0
1041094,KYA-00075,20.0
1041094,LKI-00060,100.0
1041094,LKI-00148,40.0
1041094,OVH-00007,60.0
1041094,PZZ-03648,20.0
1041094,TFD-00086,20.0
1041094,TVH-00051,100.0
1041094,TVH-00080,20.0
1041094,TVH-00096,20.0
1041094,TVH-00098,240.0
1041094,UZZ-01672,20.0
1041094,VAX-00005,20.0
1041094,VAX-00011,20.0
1041094,VTV-00020,20.0
1041094,WDR-00014,220.0
1041094,WDR-00028,180.0
1041094,WM20-00002,20.0
1041094,WP7-00035,80.0
1041094,WP7-00054,40.0
1041094,WP7-00067,20.0
1041094,WP7-00154,100.0
1041094,WPA-00122,20.0
1041094,WPH-00354,160.0
1041094,WPH-00355,60.0
1041094,WPH-00399,20.0
1041094,WPH-00428,20.0
1041094,WPH-00438,40.0
1041094,WPH-01239,20.0
1041094,WPH-01244,40.0
1041094,WPH-01257,20.0
1041094,WPH-01484,460.0
1041094,WVH-00027,20.0
1041094,WVH-00039,100.0
1041094,WVH-00042,260.0
1041094,WVH-00044,180.0
1041094,WVH-00045,320.0
1041094,WVH-00064,20.0
1041094,WVH-00066,40.0
1041094,WVH-00079,20.0
1041094,WVH-00255,20.0
1041094,WVH-00268,20.0
1041094,WVH-00576,20.0
1041094,WVH-00598,180.0
1041094,WVH-00763,20.0
1041094,WVH-00913,40.0
1041094,WVH-00959,60.0
1041094,WVH-00964,80.0
1041094,WVH-00969,400.0
1041094,WVH-01060,60.0
1041094,WVH-01074,20.0
1041094,WVH-01084,20.0
1041094,WVH-01295,20.0
1041094,WWG-00116,20.0
1041094,WYA-00043,40.0
1041094,WYA-00102,20.0
1041094,WYA-00103,60.0
1041094,WYA-00137,20.0
1041094,WYA-00157,20.0
1041094,WYA-00183,20.0
1041094,WYA-00198,340.0
1041094,WYA-00202,20.0
1041094,WYA-00275,60.0
1041094,WYA-00282,20.0
1041094,WYA-00283,40.0
1041094,WYA-00291,20.0
1041094,WYA-00297,20.0
1041094,WYA-00298,20.0
1041094,WYA-00382,20.0
1041094,WYA-00391,140.0
1041094,WYA-00411,20.0
1041094,WYA-00459,20.0
1041094,WYA-00495,20.0
1041094,WYA-00520,20.0
1041094,WYA-00547,20.0
1041094,WYA-00579,40.0
1041094,XA32-00011,40.0
1041094,XA32-00041,20.0
1041094,XJU-00087,20.0
1041097,IM13-00066,780.0
1041097,JZZ-00050,780.0
1041097,JZZ-01704,780.0
1041097,UZZ-01066,780.0
1041097,UZZ-01899,780.0
1041097,UZZ-01904,780.0
1041098,IM13-00066,120.0
1041098,JZZ-00050,120.0
1041098,JZZ-01704,120.0
1041098,UZZ-01066,120.0
1041098,UZZ-01899,120.0
1041098,UZZ-01903,120.0
1041119,BM12-00002,60.0
1041119,BZZ-01135,60.0
1041119,BZZ-01244,60.0
1041119,BZZ-01247,60.0
1041119,BZZ-01248,60.0
1041119,BZZ-01662,30.0
1041119,BZZ-01663,60.0
1041119,BZZ-01664,30.0
1041119,CHC-00048,60.0
1041119,CHC-00089,30.0
1041119,DVH-00170,90.0
1041119,DVH-00171,90.0
1041119,HULP-00782,30.0
1041119,III-00027,30.0
1041119,IMX-00331,30.0
1041119,IRX-00002,30.0
1041119,ITI-00883,30.0
1041119,ITI-00884,90.0
1041119,JLK-00017,30.0
1041119,JZZ-01661,6.0
1041119,KKT-00106,90.0
1041119,KMU-00295,60.0
1041119,KYA-00041,330.0
1041119,KYA-00043,90.0
1041119,PZZ-03347,30.0
1041119,UZZ-01065,30.0
1041119,WAP-00066,30.0
1041119,WAP-00067,60.0
1041119,WPH-00329,90.0
1041119,WS66-00032,270.0
1041119,WVH-00427,90.0
1041119,WVH-00429,0.0
1041119,WVH-00694,120.0
1041119,WYA-00139,180.0
1041119,WYA-00237,30.0
1041119,WYA-00665,60.0
1041120,CAP-00293,25.0
1041120,CAP-00323,50.0
1041120,CAP-00436,25.0
1041120,CAP-00497,50.0
1041120,CAP-00498,25.0
1041120,CAP-00613,50.0
1041120,CAP-00668,25.0
1041120,CAP-00755,25.0
1041120,CAP-00759,50.0
1041120,CBF-00002,25.0
1041120,CKQ-00003,75.0
1041120,CLU-00079,50.0
1041120,CMO-00294,25.0
1041120,CNB-00001,25.0
1041120,CNJ-00003,25.0
1041120,CPO-00587,50.0
1041120,CPY-00021,22.0
1041120,CS23-00139,25.0
1041120,CWO-00059,50.0
1041120,DGC-00020,50.0
1041120,DLF-00009,25.0
1041120,DMC-00017,50.0
1041120,DOZ-00030,50.0
1041120,DVH-00193,50.0
1041120,DVH-00245,100.0
1041120,FCQ-00005,25.0
1041120,FCQ-00059,25.0
1041120,FMU-00134,0.0
1041120,FS26-00002,1401.0
1041120,FVH-00025,150.0
1041120,FWO-00222,525.0
1041120,IA3-00008,25.0
1041120,IAD-00344,25.0
1041120,IAI-00055,0.0
1041120,IAI-00056,100.0
1041120,IAI-00063,25.0
1041120,II6-00022,50.0
1041120,III-00028,50.0
1041120,ILT-00212,25.0
1041120,IM13-00052,25.0
1041120,IM13-00053,25.0
1041120,IMH-00221,25.0
1041120,IMX-00263,25.0
1041120,IMX-00271,50.0
1041120,IMX-00350,25.0
1041120,IN4-00051,75.0
1041120,INS-00245,75.0
1041120,INS-00335,25.0
1041120,INS-00338,0.0
1041120,INS-00350,25.0
1041120,IOZ-00145,25.0
1041120,ISG-00397,25.0
1041120,ISL-00012,25.0
1041120,ITI-00646,50.0
1041120,ITI-00649,150.0
1041120,ITI-00834,25.0
1041120,ITI-00878,150.0
1041120,ITI-00879,25.0
1041120,ITI-00880,25.0
1041120,ITI-00913,50.0
1041120,ITI-00914,0.0
1041120,ITI-00915,25.0
1041120,ITI-00916,25.0
1041120,ITI-01428,25.0
1041120,ITI-01442,0.0
1041120,JLK-00015,25.0
1041120,JZZ-00050,25.0
1041120,JZZ-01661,25.0
1041120,KAX-00829,75.0
1041120,KKT-00077,50.0
1041120,KKT-00086,250.0
1041120,KKT-00106,150.0
1041120,KKT-00250,50.0
1041120,KM19-00009,50.0
1041120,KMU-00040,150.0
1041120,KMU-00081,100.0
1041120,KMU-00086,100.0
1041120,KMU-00158,100.0
1041120,KMU-00209,300.0
1041120,KNC-00023,0.0
1041120,KP7-00030,851.0
1041120,KPA-00061,50.0
1041120,KPA-00066,100.0
1041120,KPA-00273,100.0
1041120,KPH-00621,50.0
1041120,KS21-00046,750.0
1041120,KS21-00059,1001.0
1041120,KS21-00061,225.0
1041120,KSM-00016,400.0
1041120,KTV-00166,50.0
1041120,KVH-00070,650.0
1041120,KVH-00206,150.0
1041120,KVH-00277,100.0
1041120,KVH-00511,200.0
1041120,KYA-00004,2303.0
1041120,KYA-00041,2503.0
1041120,LA29-00020,25.0
1041120,LIN-00001,75.0
1041120,LO1-00017,100.0
1041120,PZZ-02818,25.0
1041120,RPA-00005,50.0
1041120,TIR-00084,325.0
1041120,TIV-00041,25.0
1041120,TSG-00097,50.0
1041120,UZZ-01070,25.0
1041120,WP7-00017,50.0
1041120,WPA-00129,250.0
1041120,WPA-00130,200.0
1041120,WPH-00329,150.0
1041120,WPH-00354,651.0
1041120,WPH-00355,75.0
1041120,WPH-00356,926.0
1041120,WPH-00398,100.0
1041120,WPH-00414,150.0
1041120,WPH-00429,25.0
1041120,WPH-00434,50.0
1041120,WPH-00438,75.0
1041120,WPH-00440,50.0
1041120,WPH-00453,25.0
1041120,WPH-00490,75.0
1041120,WPH-01259,50.0
1041120,WPH-01512,100.0
1041120,WRX-00023,100.0
1041120,WVH-00030,100.0
1041120,WVH-00041,275.0
1041120,WVH-00042,976.0
1041120,WVH-00044,150.0
1041120,WVH-00052,475.0
1041120,WVH-00076,225.0
1041120,WVH-00608,150.0
1041120,WVH-01222,600.0
1041120,WYA-00071,100.0
1041120,WYA-00196,75.0
1041120,WYA-00738,150.0
1041120,XIQ-00035,25.0
1041120,ZLF-00150,0.0
1041120,ZLF-00190,75.0
1041121,CAP-00293,75.0
1041121,CAP-00323,150.0
1041121,CAP-00436,75.0
1041121,CAP-00497,150.0
1041121,CAP-00498,75.0
1041121,CAP-00613,150.0
1041121,CAP-00668,75.0
1041121,CAP-00755,75.0
1041121,CAP-00759,150.0
1041121,CBF-00002,75.0
1041121,CKQ-00003,225.0
1041121,CMO-00294,75.0
1041121,CNB-00001,75.0
1041121,CNJ-00003,75.0
1041121,CPO-00587,150.0
1041121,CPY-00021,65.0
1041121,CS23-00139,75.0
1041121,CWO-00059,150.0
1041121,DGC-00020,150.0
1041121,DLF-00009,75.0
1041121,DMC-00017,150.0
1041121,DOZ-00030,150.0
1041121,DVH-00193,150.0
1041121,DVH-00245,300.0
1041121,FCQ-00005,75.0
1041121,FCQ-00059,75.0
1041121,FMU-00134,0.0
1041121,FS26-00002,4201.0
1041121,FVH-00025,450.0
1041121,FWO-00222,1575.0
1041121,IAD-00344,75.0
1041121,IAD-00511,75.0
1041121,IAI-00055,0.0
1041121,IAI-00056,300.0
1041121,IAI-00063,75.0
1041121,II6-00022,150.0
1041121,III-00028,150.0
1041121,ILT-00212,0.0
1041121,IM13-00052,75.0
1041121,IM13-00053,75.0
1041121,IMH-00221,75.0
1041121,IMX-00263,75.0
1041121,IMX-00271,150.0
1041121,IMX-00350,75.0
1041121,IN4-00051,225.0
1041121,INS-00245,225.0
1041121,INS-00338,75.0
1041121,INS-00350,75.0
1041121,INS-00414,75.0
1041121,IOZ-00145,75.0
1041121,ISG-00397,75.0
1041121,ITI-00646,150.0
1041121,ITI-00649,450.0
1041121,ITI-00834,75.0
1041121,ITI-00878,450.0
1041121,ITI-00879,75.0
1041121,ITI-00880,75.0
1041121,ITI-00913,150.0
1041121,ITI-00914,0.0
1041121,ITI-00915,75.0
1041121,ITI-00916,0.0
1041121,ITI-01428,75.0
1041121,ITI-01430,75.0
1041121,JLK-00015,75.0
1041121,JZZ-00050,75.0
1041121,JZZ-01661,75.0
1041121,KAX-00829,225.0
1041121,KKT-00077,150.0
1041121,KKT-00086,750.0
1041121,KKT-00106,450.0
1041121,KKT-00250,150.0
1041121,KKT-00409,150.0
1041121,KM19-00009,150.0
1041121,KMU-00040,450.0
1041121,KMU-00081,300.0
1041121,KMU-00086,300.0
1041121,KMU-00158,300.0
1041121,KMU-00209,900.0
1041121,KNC-00023,0.0
1041121,KP7-00030,2551.0
1041121,KPA-00061,150.0
1041121,KPA-00066,300.0
1041121,KPA-00273,300.0
1041121,KPH-00621,150.0
1041121,KS21-00046,2250.0
1041121,KS21-00059,3001.0
1041121,KS21-00061,675.0
1041121,KSM-00016,1200.0
1041121,KTV-00166,150.0
1041121,KVH-00070,1800.0
1041121,KVH-00206,450.0
1041121,KVH-00277,300.0
1041121,KVH-00511,600.0
1041121,KYA-00004,6903.0
1041121,KYA-00041,7503.0
1041121,LA29-00020,75.0
1041121,LIN-00001,225.0
1041121,LO1-00017,300.0
1041121,PZZ-02818,75.0
1041121,RPA-00005,150.0
1041121,TIR-00084,975.0
1041121,TIV-00041,75.0
1041121,TSG-00097,150.0
1041121,UZZ-01070,75.0
1041121,WP7-00017,150.0
1041121,WPA-00129,750.0
1041121,WPA-00130,600.0
1041121,WPH-00329,450.0
1041121,WPH-00354,1951.0
1041121,WPH-00355,225.0
1041121,WPH-00356,2776.0
1041121,WPH-00398,300.0
1041121,WPH-00414,450.0
1041121,WPH-00429,75.0
1041121,WPH-00438,225.0
1041121,WPH-00453,75.0
1041121,WPH-00490,225.0
1041121,WPH-01259,150.0
1041121,WPH-01262,75.0
1041121,WPH-01301,150.0
